PreSens Measurement Studio 2,3.0.3.1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,SensorID,Sensor_Name,Value,O2_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,Reference_Amplitude,BatchID,Calibration_Date,Sensor_Lot,Column_no,Sample_Name,New_Calibration
5/13/2022,11:58:05,39336,C1_SK,9.231,ppm (mg/L),12.347,°C,955.06,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323281,140827-1,4/15/2022 0:00,112301,C_C1,S13,9.231
5/13/2022,11:58:10,39336,C1_SK,9.239,ppm (mg/L),12.34,°C,955.04,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323296,140827-1,4/15/2022 0:00,112301,C_C1,S13,9.239
5/13/2022,11:58:15,39336,C1_SK,9.29,ppm (mg/L),12.343,°C,955.07,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323335,140827-1,4/15/2022 0:00,112301,C_C1,S13,9.29
5/13/2022,11:58:20,39336,C1_SK,9.359,ppm (mg/L),12.335,°C,955.06,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323354,140827-1,4/15/2022 0:00,112301,C_C1,S13,9.359
5/13/2022,11:58:25,39336,C1_SK,9.356,ppm (mg/L),12.345,°C,955.04,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323371,140827-1,4/15/2022 0:00,112301,C_C1,S13,9.356
5/13/2022,11:58:34,39336,C1_SK,8.915,ppm (mg/L),12.331,°C,955,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323440,140827-1,4/15/2022 0:00,112301,C_C2,S13,8.915
5/13/2022,11:58:39,39336,C1_SK,8.855,ppm (mg/L),12.339,°C,955.07,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323458,140827-1,4/15/2022 0:00,112301,C_C2,S13,8.855
5/13/2022,11:58:44,39336,C1_SK,8.885,ppm (mg/L),12.349,°C,955.03,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323478,140827-1,4/15/2022 0:00,112301,C_C2,S13,8.885
5/13/2022,11:58:49,39336,C1_SK,8.8,ppm (mg/L),12.336,°C,955.07,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323527,140827-1,4/15/2022 0:00,112301,C_C2,S13,8.8
5/13/2022,11:58:54,39336,C1_SK,8.819,ppm (mg/L),12.349,°C,955.05,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323550,140827-1,4/15/2022 0:00,112301,C_C2,S13,8.819
5/13/2022,11:59:18,39336,C1_SK,7.907,ppm (mg/L),12.348,°C,955.07,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323700,140827-1,4/15/2022 0:00,112301,C_C3,S13,7.907
5/13/2022,11:59:23,39336,C1_SK,7.71,ppm (mg/L),12.337,°C,955.06,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323752,140827-1,4/15/2022 0:00,112301,C_C3,S13,7.71
5/13/2022,11:59:28,39336,C1_SK,7.726,ppm (mg/L),12.321,°C,955.06,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323781,140827-1,4/15/2022 0:00,112301,C_C3,S13,7.726
5/13/2022,11:59:33,39336,C1_SK,7.726,ppm (mg/L),12.353,°C,955.02,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323798,140827-1,4/15/2022 0:00,112301,C_C3,S13,7.726
5/13/2022,11:59:38,39336,C1_SK,7.734,ppm (mg/L),12.348,°C,955.03,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323832,140827-1,4/15/2022 0:00,112301,C_C3,S13,7.734
5/13/2022,12:00:09,39336,C1_SK,9.878,ppm (mg/L),12.358,°C,955.01,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324053,140827-1,4/15/2022 0:00,112301,F_C1,S13,9.877
5/13/2022,12:00:14,39336,C1_SK,9.823,ppm (mg/L),12.345,°C,955.01,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324078,140827-1,4/15/2022 0:00,112301,F_C1,S13,9.822
5/13/2022,12:00:19,39336,C1_SK,9.865,ppm (mg/L),12.357,°C,955,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324093,140827-1,4/15/2022 0:00,112301,F_C1,S13,9.864
5/13/2022,12:00:24,39336,C1_SK,9.896,ppm (mg/L),12.343,°C,955.04,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324108,140827-1,4/15/2022 0:00,112301,F_C1,S13,9.895
5/13/2022,12:00:29,39336,C1_SK,9.977,ppm (mg/L),12.372,°C,955.06,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324143,140827-1,4/15/2022 0:00,112301,F_C1,S13,9.976
5/13/2022,12:00:48,243948,B1_SK,9.798,ppm (mg/L),12.363,°C,955.04,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324270,181015-101,4/15/2022 0:00,144301,F_C2,S13,9.85
5/13/2022,12:00:53,243948,B1_SK,8.976,ppm (mg/L),12.361,°C,955.04,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324281,181015-101,4/15/2022 0:00,144301,F_C2,S13,9.022
5/13/2022,12:00:58,243948,B1_SK,8.569,ppm (mg/L),12.357,°C,955.02,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324294,181015-101,4/15/2022 0:00,144301,F_C2,S13,8.611
5/13/2022,12:01:03,243948,B1_SK,8.584,ppm (mg/L),12.366,°C,955.01,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324316,181015-101,4/15/2022 0:00,144301,F_C2,S13,8.626
5/13/2022,12:01:08,243948,B1_SK,8.588,ppm (mg/L),12.376,°C,955.04,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324327,181015-101,4/15/2022 0:00,144301,F_C2,S13,8.63
5/13/2022,12:02:22,243948,B1_SK,7.769,ppm (mg/L),12.389,°C,955.06,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324629,181015-101,4/15/2022 0:00,144301,F_C3,S13,7.769
5/13/2022,12:02:27,243948,B1_SK,7.777,ppm (mg/L),12.384,°C,955,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324679,181015-101,4/15/2022 0:00,144301,F_C3,S13,7.777
5/13/2022,12:02:32,243948,B1_SK,7.777,ppm (mg/L),12.4,°C,955.04,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324698,181015-101,4/15/2022 0:00,144301,F_C3,S13,7.777
5/13/2022,12:02:37,243948,B1_SK,7.793,ppm (mg/L),12.401,°C,955.02,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324713,181015-101,4/15/2022 0:00,144301,F_C3,S13,7.793
5/13/2022,12:02:42,243948,B1_SK,7.861,ppm (mg/L),12.4,°C,955.03,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324742,181015-101,4/15/2022 0:00,144301,F_C3,S13,7.861
5/16/2022,17:46:23,243948,B1_SK,9.403,ppm (mg/L),12.228,°C,954.6,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323909,181015-101,4/15/2022 0:00,144301,B_C1,S13.5,9.403
5/16/2022,17:46:27,243948,B1_SK,8.895,ppm (mg/L),12.2,°C,954.61,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323900,181015-101,4/15/2022 0:00,144301,B_C1,S13.5,8.895
5/16/2022,17:46:32,243948,B1_SK,8.94,ppm (mg/L),12.181,°C,954.64,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323914,181015-101,4/15/2022 0:00,144301,B_C1,S13.5,8.94
5/16/2022,17:46:37,243948,B1_SK,8.972,ppm (mg/L),12.176,°C,954.62,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323915,181015-101,4/15/2022 0:00,144301,B_C1,S13.5,8.972
5/16/2022,17:46:42,243948,B1_SK,9.005,ppm (mg/L),12.158,°C,954.63,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323926,181015-101,4/15/2022 0:00,144301,B_C1,S13.5,9.005
5/16/2022,17:46:49,243948,B1_SK,8.858,ppm (mg/L),12.171,°C,954.6,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323948,181015-101,4/15/2022 0:00,144301,B_C2,S13.5,8.858
5/16/2022,17:46:54,243948,B1_SK,8.844,ppm (mg/L),12.18,°C,954.63,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323940,181015-101,4/15/2022 0:00,144301,B_C2,S13.5,8.844
5/16/2022,17:46:59,243948,B1_SK,8.808,ppm (mg/L),12.173,°C,954.65,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323946,181015-101,4/15/2022 0:00,144301,B_C2,S13.5,8.808
5/16/2022,17:47:04,243948,B1_SK,8.8,ppm (mg/L),12.163,°C,954.63,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323976,181015-101,4/15/2022 0:00,144301,B_C2,S13.5,8.8
5/16/2022,17:47:09,243948,B1_SK,8.826,ppm (mg/L),12.156,°C,954.6,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323990,181015-101,4/15/2022 0:00,144301,B_C2,S13.5,8.826
5/16/2022,17:47:16,243948,B1_SK,9.039,ppm (mg/L),12.162,°C,954.67,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323979,181015-101,4/15/2022 0:00,144301,B_C3,S13.5,9.039
5/16/2022,17:47:20,243948,B1_SK,9.059,ppm (mg/L),12.171,°C,954.61,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324000,181015-101,4/15/2022 0:00,144301,B_C3,S13.5,9.059
5/16/2022,17:47:25,243948,B1_SK,9.072,ppm (mg/L),12.159,°C,954.63,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324040,181015-101,4/15/2022 0:00,144301,B_C3,S13.5,9.072
5/16/2022,17:47:30,243948,B1_SK,9.123,ppm (mg/L),12.151,°C,954.63,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324038,181015-101,4/15/2022 0:00,144301,B_C3,S13.5,9.123
5/16/2022,17:47:35,243948,B1_SK,9.119,ppm (mg/L),12.176,°C,954.63,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324059,181015-101,4/15/2022 0:00,144301,B_C3,S13.5,9.119
5/16/2022,17:47:53,39336,C1_SK,9.139,ppm (mg/L),12.172,°C,954.67,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324151,140827-1,4/15/2022 0:00,112301,C_C1,S13.5,9.139
5/16/2022,17:47:58,39336,C1_SK,9.17,ppm (mg/L),12.157,°C,954.65,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324176,140827-1,4/15/2022 0:00,112301,C_C1,S13.5,9.17
5/16/2022,17:48:03,39336,C1_SK,9.233,ppm (mg/L),12.172,°C,954.62,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324190,140827-1,4/15/2022 0:00,112301,C_C1,S13.5,9.233
5/16/2022,17:48:08,39336,C1_SK,9.271,ppm (mg/L),12.173,°C,954.61,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324218,140827-1,4/15/2022 0:00,112301,C_C1,S13.5,9.271
5/16/2022,17:48:13,39336,C1_SK,9.29,ppm (mg/L),12.168,°C,954.65,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324245,140827-1,4/15/2022 0:00,112301,C_C1,S13.5,9.29
5/16/2022,17:48:30,39336,C1_SK,9.13,ppm (mg/L),12.175,°C,954.63,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324341,140827-1,4/15/2022 0:00,112301,C_C2,S13.5,9.13
5/16/2022,17:48:35,39336,C1_SK,9.068,ppm (mg/L),12.187,°C,954.64,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324362,140827-1,4/15/2022 0:00,112301,C_C2,S13.5,9.068
5/16/2022,17:48:40,39336,C1_SK,9.105,ppm (mg/L),12.167,°C,954.63,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324382,140827-1,4/15/2022 0:00,112301,C_C2,S13.5,9.105
5/16/2022,17:48:45,39336,C1_SK,9.112,ppm (mg/L),12.17,°C,954.64,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324418,140827-1,4/15/2022 0:00,112301,C_C2,S13.5,9.112
5/16/2022,17:48:50,39336,C1_SK,9.156,ppm (mg/L),12.169,°C,954.64,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324448,140827-1,4/15/2022 0:00,112301,C_C2,S13.5,9.156
5/16/2022,17:49:17,39336,C1_SK,8.26,ppm (mg/L),12.188,°C,954.65,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324623,140827-1,4/15/2022 0:00,112301,C_C3,S13.5,8.26
5/16/2022,17:49:27,39336,C1_SK,8.366,ppm (mg/L),12.178,°C,954.65,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324686,140827-1,4/15/2022 0:00,112301,C_C3,S13.5,8.366
5/16/2022,17:49:32,39336,C1_SK,8.513,ppm (mg/L),12.182,°C,954.69,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324729,140827-1,4/15/2022 0:00,112301,C_C3,S13.5,8.513
5/16/2022,17:49:37,39336,C1_SK,8.162,ppm (mg/L),12.191,°C,954.67,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324760,140827-1,4/15/2022 0:00,112301,C_C3,S13.5,8.162
5/16/2022,17:49:42,39336,C1_SK,8.28,ppm (mg/L),12.179,°C,954.66,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324796,140827-1,4/15/2022 0:00,112301,C_C3,S13.5,8.28
5/16/2022,17:50:05,39336,C1_SK,10.512,ppm (mg/L),12.193,°C,954.6,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324977,140827-1,4/15/2022 0:00,112301,F_C1,S13.5,10.511
5/16/2022,17:50:10,39336,C1_SK,9.884,ppm (mg/L),12.195,°C,954.66,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325016,140827-1,4/15/2022 0:00,112301,F_C1,S13.5,9.883
5/16/2022,17:50:15,39336,C1_SK,10.128,ppm (mg/L),12.194,°C,954.66,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325069,140827-1,4/15/2022 0:00,112301,F_C1,S13.5,10.127
5/16/2022,17:50:20,39336,C1_SK,9.819,ppm (mg/L),12.187,°C,954.64,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325103,140827-1,4/15/2022 0:00,112301,F_C1,S13.5,9.819
5/16/2022,17:50:25,39336,C1_SK,10.102,ppm (mg/L),12.197,°C,954.71,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325145,140827-1,4/15/2022 0:00,112301,F_C1,S13.5,10.101
5/16/2022,17:50:45,243948,B1_SK,8.916,ppm (mg/L),12.196,°C,954.71,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325299,181015-101,4/15/2022 0:00,144301,F_C2,S13.5,8.961
5/16/2022,17:50:50,243948,B1_SK,8.777,ppm (mg/L),12.186,°C,954.67,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325341,181015-101,4/15/2022 0:00,144301,F_C2,S13.5,8.821
5/16/2022,17:50:55,243948,B1_SK,8.738,ppm (mg/L),12.205,°C,954.71,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325367,181015-101,4/15/2022 0:00,144301,F_C2,S13.5,8.782
5/16/2022,17:51:00,243948,B1_SK,8.759,ppm (mg/L),12.206,°C,954.68,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325419,181015-101,4/15/2022 0:00,144301,F_C2,S13.5,8.803
5/16/2022,17:51:05,243948,B1_SK,8.779,ppm (mg/L),12.215,°C,954.69,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325449,181015-101,4/15/2022 0:00,144301,F_C2,S13.5,8.823
5/16/2022,17:51:41,243948,B1_SK,7.919,ppm (mg/L),12.225,°C,954.75,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325739,181015-101,4/15/2022 0:00,144301,F_C3,S13.5,7.919
5/16/2022,17:51:46,243948,B1_SK,7.917,ppm (mg/L),12.227,°C,954.73,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325788,181015-101,4/15/2022 0:00,144301,F_C3,S13.5,7.917
5/16/2022,17:51:51,243948,B1_SK,7.928,ppm (mg/L),12.219,°C,954.76,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325803,181015-101,4/15/2022 0:00,144301,F_C3,S13.5,7.928
5/16/2022,17:51:56,243948,B1_SK,7.966,ppm (mg/L),12.213,°C,954.73,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325845,181015-101,4/15/2022 0:00,144301,F_C3,S13.5,7.966
5/16/2022,17:52:01,243948,B1_SK,7.978,ppm (mg/L),12.225,°C,954.75,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325875,181015-101,4/15/2022 0:00,144301,F_C3,S13.5,7.978
5/18/2022,16:42:27,243948,B1_SK,8.913,ppm (mg/L),12.185,°C,956.34,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339427,181015-101,4/15/2022 0:00,144301,B_C1,S14.5,8.913
5/18/2022,16:42:32,243948,B1_SK,8.883,ppm (mg/L),12.179,°C,956.31,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339418,181015-101,4/15/2022 0:00,144301,B_C1,S14.5,8.883
5/18/2022,16:42:37,243948,B1_SK,8.91,ppm (mg/L),12.176,°C,956.31,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339400,181015-101,4/15/2022 0:00,144301,B_C1,S14.5,8.91
5/18/2022,16:42:42,243948,B1_SK,8.93,ppm (mg/L),12.17,°C,956.32,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339363,181015-101,4/15/2022 0:00,144301,B_C1,S14.5,8.93
5/18/2022,16:42:47,243948,B1_SK,8.907,ppm (mg/L),12.185,°C,956.35,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339349,181015-101,4/15/2022 0:00,144301,B_C1,S14.5,8.907
5/18/2022,16:43:34,243948,B1_SK,8.828,ppm (mg/L),12.203,°C,956.28,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339179,181015-101,4/15/2022 0:00,144301,B_C2,S14.5,8.828
5/18/2022,16:43:39,243948,B1_SK,8.931,ppm (mg/L),12.189,°C,956.31,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339156,181015-101,4/15/2022 0:00,144301,B_C2,S14.5,8.931
5/18/2022,16:43:44,243948,B1_SK,8.96,ppm (mg/L),12.187,°C,956.27,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339148,181015-101,4/15/2022 0:00,144301,B_C2,S14.5,8.96
5/18/2022,16:43:49,243948,B1_SK,8.949,ppm (mg/L),12.202,°C,956.28,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339136,181015-101,4/15/2022 0:00,144301,B_C2,S14.5,8.949
5/18/2022,16:43:54,243948,B1_SK,9.1,ppm (mg/L),12.211,°C,956.3,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339127,181015-101,4/15/2022 0:00,144301,B_C2,S14.5,9.1
5/18/2022,16:43:59,243948,B1_SK,8.943,ppm (mg/L),12.208,°C,956.25,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339111,181015-101,4/15/2022 0:00,144301,B_C2,S14.5,8.943
5/18/2022,16:44:08,243948,B1_SK,8.883,ppm (mg/L),12.21,°C,956.24,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339071,181015-101,4/15/2022 0:00,144301,B_C3,S14.5,8.883
5/18/2022,16:44:12,243948,B1_SK,8.87,ppm (mg/L),12.22,°C,956.2,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339042,181015-101,4/15/2022 0:00,144301,B_C3,S14.5,8.87
5/18/2022,16:44:17,243948,B1_SK,8.867,ppm (mg/L),12.207,°C,956.2,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,339016,181015-101,4/15/2022 0:00,144301,B_C3,S14.5,8.867
